,ad_id,link,county_number,county,location1,location2,apartment_type,sqft(m2),sqft_net(m2),number_of_rooms,balcony_type,number_of_floors,floor_number,floors_in_building,year_of_construction,year_of_renovation,parking_spots,energy_class,price(€),post_date
0,40118664,https://www.njuskalo.hr/nekretnine/ponudi-izuzetna-veliki-potencijal-centru-splita-oglas-40118664,17,Splitsko-dalmatinska,Split,Manuš,1,101.0,,3.0,,1.0,4.,4,,,,,390000.0,2024-06-20
1,42755416,https://www.njuskalo.hr/nekretnine/bacvice-stan-70m2-terasa-20m2-jug-renoviran-oglas-42755416,17,Splitsko-dalmatinska,Split,Bačvice,1,70.0,90.0,2.0,Terasa,1.0,1.,3,,,,,459000.0,2024-06-20
2,43916328,https://www.njuskalo.hr/nekretnine/tri-kompletno-uredene-sobe-uhodani-turisticki-posao-oglas-43916328,17,Splitsko-dalmatinska,Split,Spinut,1,66.5,,3.0,Terasa,1.0,Suteren,,,,,,268000.0,2024-06-20
3,41277262,https://www.njuskalo.hr/nekretnine/komforan-trosoban-stan-db-2-sanitarna-cvora-94m2-sucidar-oglas-41277262,17,Splitsko-dalmatinska,Split,Sućidar,1,94.0,,3.0,"Balkon, Lođa (Loggia)",1.0,,5,1978.0,,,,310000.0,2024-06-20
4,41521533,https://www.njuskalo.hr/nekretnine/luksuzan-stan-pogledom-more-morska-vila-oglas-41521533,17,Splitsko-dalmatinska,Split,Žnjan,1,75.0,,2.0,Terasa,1.0,,,,2023.0,3,A+,1.0,2024-06-20
5,42056479,https://www.njuskalo.hr/nekretnine/dvosobni-komforni-stan-72m2-parking-mjestom-kman-oglas-42056479,17,Splitsko-dalmatinska,Split,Kman,1,72.0,,2.0,"Balkon, Lođa (Loggia)",1.0,3.,4,1973.0,2002.0,1,,240000.0,2024-06-20
6,42806616,https://www.njuskalo.hr/nekretnine/dvosobni-stan-72m2-dvije-lode-jug-pogled-more-blizu-kampusa-oglas-42806616,17,Splitsko-dalmatinska,Split,Sućidar,1,72.0,,2.0,Lođa (Loggia),1.0,6.,12,1979.0,,,,259000.0,2024-06-20
7,43201471,https://www.njuskalo.hr/nekretnine/trosoban-stan-db-78m2-parking-jug-lucac-oglas-43201471,17,Splitsko-dalmatinska,Split,Lučac,1,78.0,,3.0,Lođa (Loggia),1.0,Prizemlje,4,,,1,,296000.0,2024-06-20
8,43526434,https://www.njuskalo.hr/nekretnine/bol-blizina-fine-funkcional-trosobni-stan-oglas-43526434,17,Splitsko-dalmatinska,Split,Bol,1,76.0,78.0,3.0,Balkon,1.0,3.,5,1970.0,,,,385000.0,2024-06-20
9,43903197,https://www.njuskalo.hr/nekretnine/ekskluzivna-prodaja-luksuzan-trosoban-stan-110m2-ciovo-seget-gornji-oglas-43903197,17,Splitsko-dalmatinska,Okrug,Okrug Gornji,1,110.0,93.0,3.0,Terasa,1.0,2.,,,,2,,399000.0,2024-06-20
10,41653431,https://www.njuskalo.hr/nekretnine/lijep-penthouse-100m2-velikom-terasom-oglas-41653431,17,Splitsko-dalmatinska,Split,Dragovode,1,100.0,,2.0,"Lođa (Loggia), Terasa",1.0,3.,3,,,1,,420000.0,2024-06-20
11,44058020,https://www.njuskalo.hr/nekretnine/rovinj-stan-1-katu-pogledom-more-oglas-44058020,18,Istarska,Rovinj,Rovinj,1,200.0,,4.0,Terasa,1.0,1.,2,2024.0,,2,,1300000.0,2024-06-20
12,44049648,https://www.njuskalo.hr/nekretnine/prekrasan-penthouse-rovinju-pjesacka-udaljenost-mora-oglas-44049648,18,Istarska,Rovinj,Rovinj,1,173.0,,4.0,"Balkon, Terasa",3.0,1.,2,2023.0,,2,,750000.0,2024-06-20
13,41718990,https://www.njuskalo.hr/nekretnine/zadar-diklo-luksuzni-penthouse-pogledom-more-145m2-novogradnja-oglas-41718990,13,Zadarska,Zadar,Diklovac,1,148.42,,3.0,"Lođa (Loggia), Terasa",2.0,2.,2,2024.0,,2,A+,612000.0,2024-06-20
14,41392166,https://www.njuskalo.hr/nekretnine/stan-pula-144.00-m2-novogradnja-oglas-41392166,18,Istarska,Pula,Centar,1,144.0,,5.0,"Balkon, Terasa",1.0,3.,3,2021.0,,1,,390000.0,2024-06-20
15,43200969,https://www.njuskalo.hr/nekretnine/stan-zagreb-sesvetski-kraljevec-56.27-m2-novogradnja-oglas-43200969,21,Grad Zagreb,Sesvete,Sesvetski Kraljevec,1,56.27,,2.0,Terasa,1.0,Visoko prizemlje,,2023.0,,,A,145739.3,2024-06-20
16,43694678,https://www.njuskalo.hr/nekretnine/stan-pula-44.00-m2-oglas-43694678,18,Istarska,Pula,Monvidal,1,44.7,,2.0,Lođa (Loggia),1.0,,,,,,,112000.0,2024-06-20
17,43100086,https://www.njuskalo.hr/nekretnine/komforan-stan-blizini-centra-oglas-43100086,18,Istarska,Pula,Monte Zaro,1,80.0,,3.0,"Balkon, Terasa",1.0,3.,3,,,,,170000.0,2024-06-20
18,42996666,https://www.njuskalo.hr/nekretnine/medulin-gradnja-odlicnih-stanova-apartmana-oglas-42996666,18,Istarska,Medulin,Medulin,1,65.0,,2.0,Lođa (Loggia),1.0,1.,2,2024.0,,1,,189000.0,2024-06-20
19,42936030,https://www.njuskalo.hr/nekretnine/prodaja-dvoetazni-apartmani-bazenom-dvoristem-pag-mandre-oglas-42936030,13,Zadarska,Kolan,Mandre,1,105.8,105.8,4.0,Terasa,2.0,Prizemlje,2,2023.0,,2,A,420000.0,2024-06-20
20,42936031,https://www.njuskalo.hr/nekretnine/prodaja-dvoetazni-apartmani-penthouse-pag-mandre-oglas-42936031,13,Zadarska,Kolan,Mandre,1,104.13,104.13,3.0,,1.0,2.,2,2023.0,,2,A,399000.0,2024-06-20
21,42125599,https://www.njuskalo.hr/nekretnine/dvosoban-stan-1-katu-64-m-gornji-bukovac-oglas-42125599,21,Grad Zagreb,Maksimir,Gornji Bukovac,1,64.32,,2.0,Balkon,1.0,1.,2,,,2,,276576.0,2024-06-20
22,42346364,https://www.njuskalo.hr/nekretnine/cetverosobni-penthouse-123-m-gornji-bukovac-oglas-42346364,21,Grad Zagreb,Maksimir,Gornji Bukovac,1,123.04,,4.0,Terasa,1.0,2.,2,,,2,,529072.0,2024-06-20
23,43625930,https://www.njuskalo.hr/nekretnine/trosoban-stan-prizemlju-vrtom-maksimir-84-m-oglas-43625930,21,Grad Zagreb,Maksimir,Maksimir,1,83.97,,3.0,Terasa,1.0,Visoko prizemlje,3,,,1,,537389.0,2024-06-20
24,43643055,https://www.njuskalo.hr/nekretnine/trosoban-stan-prvom-katu-dubrava-69-m-oglas-43643055,21,Grad Zagreb,Gornja Dubrava,Gornja Dubrava,1,69.41,,3.0,"Balkon, Lođa (Loggia)",1.0,1.,5,2007.0,,,,217000.0,2024-06-20
25,43643054,https://www.njuskalo.hr/nekretnine/prostran-stan-trecem-katu-palmoticeva-141-m-oglas-43643054,21,Grad Zagreb,Donji Grad,Donji grad,1,141.24,,5.0,,1.0,3.,3,,,1,E,320000.0,2024-06-20
26,43847732,https://www.njuskalo.hr/nekretnine/luksuzan-cetverosobni-stan-pogledom-more-vodice-oglas-43847732,15,Šibensko-kninska,Vodice,Vodice,1,101.0,,4.0,Terasa,1.0,2.,2,,,1,,425000.0,2024-06-20
27,41394547,https://www.njuskalo.hr/nekretnine/novogradnja-atraktivnoj-lokaciji-oglas-41394547,18,Istarska,Pula,Šikići,1,45.28,,2.0,"Balkon, Terasa",1.0,1.,,2024.0,,1,A+,126840.0,2024-06-20
28,41509081,https://www.njuskalo.hr/nekretnine/stan-centru-medulina-pogled-more-2-parkirna-mjesta-oglas-41509081,18,Istarska,Medulin,Medulin,1,93.9,,3.0,Terasa,1.0,2.,2,2003.0,2018.0,2,,323000.0,2024-06-20
29,40543537,https://www.njuskalo.hr/nekretnine/zapresic-centar-cetverosoban-stan-novogradnja-oglas-40543537,1,Zagrebačka,Zaprešić,Centar,1,76.8,76.8,4.0,,1.0,Visoko prizemlje,3,2023.0,,,,176640.0,2024-06-20
30,41639409,https://www.njuskalo.hr/nekretnine/sveta-klara-trosoban-stan-63-m2-novogradnja-prodaja-oglas-41639409,21,Grad Zagreb,Novi Zagreb - Zapad,Sveta Klara,1,63.82,63.82,3.0,,1.0,2.,4,2023.0,,,,172314.0,2024-06-20
31,41942867,https://www.njuskalo.hr/nekretnine/tresnjevka-kranjceviceva-cetverosoban-stan-luksuzna-novogradnja-oglas-41942867,21,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,104.89,104.89,4.0,,1.0,1.,,2023.0,,,,4500.0,2024-06-20
32,43082078,https://www.njuskalo.hr/nekretnine/sesvete-sesvetska-selnica-cetverosoban-stan-novogradnji-oglas-43082078,21,Grad Zagreb,Sesvete,Sesvetska selnica,1,104.0,104.0,4.0,,2.0,1.,2,2023.0,,,A+,202800.0,2024-06-20
33,43216173,https://www.njuskalo.hr/nekretnine/vodice-moderna-novogradnja-parking-odlicna-lokacija-oglas-43216173,15,Šibensko-kninska,Vodice,Vodice,1,99.63,99.63,4.0,,1.0,1.,,2024.0,,,,240000.0,2024-06-20
34,43264478,https://www.njuskalo.hr/nekretnine/stan-prodaja-maksimir-66.5m2-oglas-43264478,21,Grad Zagreb,Maksimir,Maksimir,1,66.5,66.5,3.0,,1.0,Prizemlje,Prizemlje,,,,,189000.0,2024-06-20
35,43289678,https://www.njuskalo.hr/nekretnine/remete-pustoselina-cetverosoban-stan-urbanoj-vili-parking-oglas-43289678,21,Grad Zagreb,Maksimir,Remete,1,118.95,118.95,4.0,,1.0,1.,,2024.0,,,,368745.0,2024-06-20
36,43593393,https://www.njuskalo.hr/nekretnine/samobor-centar-trosoban-stan-novogradnja-oglas-43593393,1,Zagrebačka,Samobor,Centar,1,91.15,91.15,3.0,,1.0,Prizemlje,Prizemlje,2024.0,,,,291680.0,2024-06-20
37,40156635,https://www.njuskalo.hr/nekretnine/murter-penthouse-pogledom-more-111.88-m2-oglas-40156635,15,Šibensko-kninska,Murter,Murter,1,111.88,,4.0,Terasa,1.0,2.,2,2023.0,,1,,450000.0,2024-06-20
38,41676326,https://www.njuskalo.hr/nekretnine/luksuzni-stan-1-red-mora-betina-oglas-41676326,15,Šibensko-kninska,Tisno,Betina,1,100.59,,3.0,Terasa,1.0,Prizemlje,2,,,1,,517500.0,2024-06-20
39,41684674,https://www.njuskalo.hr/nekretnine/luksuzni-stan-s3-1-red-mora-betina-oglas-41684674,15,Šibensko-kninska,Tisno,Betina,1,88.23,,3.0,Terasa,1.0,1.,2,2022.0,,1,,507150.0,2024-06-20
40,42429889,https://www.njuskalo.hr/nekretnine/luksuzan-penthouse-blizu-mora-brodarica-oglas-42429889,15,Šibensko-kninska,Šibenik - Okolica,Brodarica,1,131.69,,5.0,"Balkon, Terasa",1.0,Penthouse,2,2023.0,,2,,440000.0,2024-06-20
41,42429892,https://www.njuskalo.hr/nekretnine/stan-prizemlju-novogradnja-brodarica-oglas-42429892,15,Šibensko-kninska,Šibenik - Okolica,Brodarica,1,69.97,,3.0,Terasa,1.0,Prizemlje,2,2023.0,,1,,255000.0,2024-06-20
42,43699474,https://www.njuskalo.hr/nekretnine/bijenik-cetverosoban-stan-luksuzna-novogradnja-parking-oglas-43699474,21,Grad Zagreb,Črnomerec,Bijenik,1,146.03,146.03,4.0,,1.0,1.,,2024.0,,,,436603.0,2024-06-20
43,43699475,https://www.njuskalo.hr/nekretnine/bijenik-cetverosoban-stan-luksuzna-novogradnja-parking-oglas-43699475,21,Grad Zagreb,Črnomerec,Bijenik,1,97.79,97.79,4.0,,1.0,Prizemlje,Prizemlje,2024.0,,,,283591.0,2024-06-20
44,43699476,https://www.njuskalo.hr/nekretnine/bijenik-cetverosoban-stan-luksuzna-novogradnja-parking-oglas-43699476,21,Grad Zagreb,Črnomerec,Bijenik,1,123.45,123.45,4.0,,1.0,2.,,2024.0,,,,390543.0,2024-06-20
45,43699477,https://www.njuskalo.hr/nekretnine/kantrida-novogradnja-trosoban-stan-pogledom-more-oglas-43699477,8,Primorsko-goranska,Rijeka,Kantrida,1,68.27,68.27,3.0,,1.0,2.,,,,,,260000.0,2024-06-20
46,43706652,https://www.njuskalo.hr/nekretnine/kantrida-novogradnja-penthouse-oglas-43706652,8,Primorsko-goranska,Rijeka,Kantrida,1,151.5,151.5,4.0,,1.0,Penthouse,,,,,,10.0,2024-06-20
47,42446186,https://www.njuskalo.hr/nekretnine/stan-novogradnji-pogedom-more-brodarica-oglas-42446186,15,Šibensko-kninska,Šibenik - Okolica,Brodarica,1,69.66,,3.0,Terasa,1.0,1.,2,2023.0,,1,,245000.0,2024-06-20
48,42553842,https://www.njuskalo.hr/nekretnine/stan-vodicama-100m2-novogradnja-oglas-42553842,15,Šibensko-kninska,Vodice,Vodice,1,100.48,,3.0,,1.0,2.,2,2024.0,,2,,231104.0,2024-06-20
49,42569898,https://www.njuskalo.hr/nekretnine/luksuzna-kuca-krovnom-terasom-vodice-oglas-42569898,15,Šibensko-kninska,Vodice,Vodice,0,184.0,,4.0,Balkon,1.0,,3,,,1,,419000.0,2024-06-20
50,42872044,https://www.njuskalo.hr/nekretnine/vodice-stan-s3-novogradnji-krovnom-terasom-113m2-oglas-42872044,15,Šibensko-kninska,Vodice,Vodice,1,113.0,,4.0,"Balkon, Terasa",2.0,,3,2024.0,,2,,271000.0,2024-06-20
51,42872048,https://www.njuskalo.hr/nekretnine/s3-tribunj-novogradnja-trosoban-stan-1-katu-oglas-42872048,15,Šibensko-kninska,Tribunj,Tribunj,1,113.0,,4.0,Terasa,1.0,1.,2,,,1,A+,355000.0,2024-06-20
52,43404832,https://www.njuskalo.hr/nekretnine/vodice-stan-prizemlju-vrtom-novogradnja-oglas-43404832,15,Šibensko-kninska,Vodice,Vodice,1,80.3,,3.0,Terasa,1.0,Prizemlje,3,2024.0,,2,,275000.0,2024-06-20
53,43423017,https://www.njuskalo.hr/nekretnine/luksuzni-stanovi-pogleodm-more-tribunj-s4-oglas-43423017,15,Šibensko-kninska,Tribunj,Tribunj,1,107.5,,3.0,Terasa,1.0,1.,2,2004.0,,2,A+,455000.0,2024-06-20
54,43734382,https://www.njuskalo.hr/nekretnine/donji-grad-ul-kneza-borne-peterosoban-stan-odlicna-lokacija-oglas-43734382,21,Grad Zagreb,Donji Grad,Donji grad,1,142.0,142.0,5.0,,1.0,4.,4,1936.0,,,,435000.0,2024-06-20
55,43757492,https://www.njuskalo.hr/nekretnine/stan-prodaja-maksimir-74m2-oglas-43757492,21,Grad Zagreb,Maksimir,Maksimir,1,74.0,74.0,4.0,,1.0,1.,,,,,,230000.0,2024-06-20
56,43797144,https://www.njuskalo.hr/nekretnine/spansko-trosoban-stan-odlicna-lokacija-oglas-43797144,21,Grad Zagreb,Stenjevec,Špansko,1,90.0,90.0,3.0,,1.0,1.,,,,,,280000.0,2024-06-20
57,43839019,https://www.njuskalo.hr/nekretnine/donji-grad-dvosoban-stan-odlicna-lokacija-oglas-43839019,21,Grad Zagreb,Donji Grad,Donji grad,1,36.3,36.3,2.0,,1.0,Visoko prizemlje,Visoko prizemlje,,,,,160000.0,2024-06-20
58,43893892,https://www.njuskalo.hr/nekretnine/donji-grad-mihanoviceva-jednosoban-stan-oglas-43893892,21,Grad Zagreb,Donji Grad,Donji grad,1,53.0,53.0,1.0,,1.0,Suteren,,,,,,174900.0,2024-06-20
59,44088713,https://www.njuskalo.hr/nekretnine/spansko-penthouse-3-spavace-2019-g-oglas-44088713,21,Grad Zagreb,Stenjevec,Špansko,1,117.0,117.0,4.0,,1.0,2.,,2019.0,,,,386000.0,2024-06-20
60,44097063,https://www.njuskalo.hr/nekretnine/donji-grad-kneza-trpimira-garsonijera-odlicna-lokacija-oglas-44097063,21,Grad Zagreb,Donji Grad,Donji grad,1,22.14,22.14,1.0,,1.0,5.,5,1940.0,,,,85000.0,2024-06-20
61,44195246,https://www.njuskalo.hr/nekretnine/kvaternikov-trg-novoadaptiran-dvosoban-stan-odlicna-lokacija-oglas-44195246,21,Grad Zagreb,Donji Grad,Donji grad,1,60.5,60.5,2.0,,1.0,Visoko prizemlje,Visoko prizemlje,,,,,225000.0,2024-06-20
62,43423019,https://www.njuskalo.hr/nekretnine/luksuzni-stanovi-pogledom-more-tribunj-s3-oglas-43423019,15,Šibensko-kninska,Tribunj,Tribunj,1,119.0,,3.0,Terasa,1.0,1.,2,2024.0,,2,A+,475000.0,2024-06-20
63,43423021,https://www.njuskalo.hr/nekretnine/luksuzni-stanovi-pogledom-more-tribunj-s6-oglas-43423021,15,Šibensko-kninska,Tribunj,Tribunj,1,107.5,,3.0,Terasa,1.0,2.,2,2004.0,,2,A+,500000.0,2024-06-20
64,43423022,https://www.njuskalo.hr/nekretnine/luksuzni-stanovi-pogledom-more-tribunj-s1-oglas-43423022,15,Šibensko-kninska,Tribunj,Tribunj,1,123.0,,3.0,"Balkon, Terasa",1.0,Prizemlje,2,2024.0,,2,A+,498000.0,2024-06-20
65,43487926,https://www.njuskalo.hr/nekretnine/penthouse-pogleodm-more-tribunj-s3-oglas-43487926,15,Šibensko-kninska,Tribunj,Tribunj,1,130.02,,3.0,"Balkon, Terasa",1.0,1.,2,2024.0,,1,A+,507078.0,2024-06-20
66,43626758,https://www.njuskalo.hr/nekretnine/penthouse-vodice-400m-plaze-oglas-43626758,15,Šibensko-kninska,Vodice,Vodice,1,103.75,,4.0,"Balkon, Terasa",1.0,2.,2,2024.0,,2,A+,350000.0,2024-06-20
67,43847733,https://www.njuskalo.hr/nekretnine/luksuzan-stan-blizu-mora-vodice-oglas-43847733,15,Šibensko-kninska,Vodice,Vodice,1,101.0,,4.0,Terasa,1.0,1.,2,,,1,,397000.0,2024-06-20
68,43847734,https://www.njuskalo.hr/nekretnine/luksuzan-stan-prvom-katu-vodice-oglas-43847734,15,Šibensko-kninska,Vodice,Vodice,1,90.69,,3.0,Terasa,1.0,1.,2,,,1,,358000.0,2024-06-20
